"sample","median_delGcox","median_delGd","median_lambda"
"ManyFiles_MGC1903278_FTMS_Lakes_FJ_Norway_14_002_01_22705.corems",-142.457175912257,-2647.89202223269,0.0490106312746412
"ManyFiles_MGC1903278_FTMS_Lakes_FJ_Norway_14_032_01_23038.corems",-141.301831712948,-2604.09974532524,0.0502743808432079
"ManyFiles_MGC1903278_FTMS_Lakes_FJ_Norway_14_032_01_23048.corems",-141.378190668649,-2581.1920586148,0.0501766642676169
"ManyFiles_MGC1903278_FTMS_Lakes_FJ_Norway_14_dil_032_01_23056.corems",-141.105480112572,-2693.70739565358,0.0480164587772161
"ManyFiles_MGC1903278_FTMS_Lakes_FJ_Norway_14_dil_032_01_23068.corems",-140.858837477297,-2812.29202223269,0.0460303872167035
"ManyFiles_MGC1903279_FTMS_Lakes_FJ_Norway_15_003_01_22414.corems",-141.461189533542,-2581.1920586148,0.049946036303789
"ManyFiles_MGC1903279_FTMS_Lakes_FJ_Norway_15_029_01_23022.corems",-141.551733749789,-2624.98433552224,0.0493974546930087
"ManyFiles_MGC1903279_FTMS_Lakes_FJ_Norway_15_029_01_23032.corems",-140.900947195515,-2604.09974532524,0.0498993838863373
"ManyFiles_MGC1903279_FTMS_Lakes_FJ_Norway_15_029_01_23058.corems",-140.948671542828,-2604.09974532524,0.0497386889020035
"ManyFiles_MGC1903279_FTMS_Lakes_FJ_Norway_15_029_01_23066.corems",-140.900947195515,-2604.09974532524,0.0497386889020035
"ManyFiles_MGC1903280_FTMS_Lakes_FJ_Norway_16_121_01_22694.corems",-141.105480112572,-2510.44590197002,0.0523170770469463
"ManyFiles_MGC1903280_FTMS_Lakes_FJ_Norway_16_133_01_23275.corems",-139.469216776112,-2741.54586558791,0.0479662829783809
"ManyFiles_MGC1903280_FTMS_Lakes_FJ_Norway_16_133_01_23285.corems",-139.469216776112,-2731.10357048941,0.0480104071704672
"ManyFiles_MGC1903283_FTMS_Lakes_FJ_Finland_03_031_01_23036.corems",-145.577933232231,-2926.83045578491,0.0406227067597142
"ManyFiles_MGC1903283_FTMS_Lakes_FJ_Finland_03_031_01_23046.corems",-145.636670890463,-2939.29584739686,0.0406227067597142
"ManyFiles_MGC1903284_FTMS_Lakes_FJ_Finland_04_101_01_22771.corems",-146.758026183981,-2877.98043759385,0.0390441928189635
"ManyFiles_MGC1903284_FTMS_Lakes_FJ_Finland_04_101_01_22781.corems",-146.730624644853,-2856.08429914013,0.0391313759626347
"ManyFiles_MGC1903284_FTMS_Lakes_FJ_Finland_04_103_01_23147.corems",-146.517735763941,-2903.92276907447,0.0401916486463622
"ManyFiles_MGC1903285_FTMS_Lakes_FJ_Finland_05_035_01_23044.corems",-139.469216776112,-2837.22280545657,0.0459427558887764
"ManyFiles_MGC1903285_FTMS_Lakes_FJ_Finland_05_035_01_23054.corems",-139.469216776112,-2858.10739565358,0.0459131416497877
"ManyFiles_MGC1903286_FTMS_Lakes_FJ_Finland_06_037_01_22703.corems",-139.469216776112,-2791.40743203568,0.0470297019407553
"ManyFiles_MGC1903286_FTMS_Lakes_FJ_Finland_06_136_01_23291.corems",-140.816727759079,-2629.03052854913,0.0501101935048147
"ManyFiles_MGC1903289_FTMS_Lakes_FJ_Finland_09_010_01_22746.corems",-140.674884497714,-2603.08819706852,0.0502743808432079
"ManyFiles_MGC1903290_FTMS_Lakes_FJ_Finland_10_009_01_22933.corems",-141.923611780803,-2535.37668519391,0.0502743808432079
"ManyFiles_MGC1903290_FTMS_Lakes_FJ_Finland_10_009_01_22943.corems",-142.014515299495,-2577.14586558791,0.0501101935048147
"ManyFiles_MGC1903290_FTMS_Lakes_FJ_Finland_10_009_01_23116.corems",-141.551733749789,-2720.66127539091,0.0473684491917231
"ManyFiles_MGC1903290_FTMS_Lakes_FJ_Finland_10_009_01_23132.corems",-141.461189533542,-2718.63817887746,0.0473368216121162
"ManyFiles_MGC1903291_FTMS_Lakes_FJ_Finland_11_020_01_22707.corems",-144.859260707981,-2949.46892571924,0.0442285256738683
"ManyFiles_MGC1903293_FTMS_Lakes_FJ_Finland_13_038_01_23080.corems",-144.050754118201,-2928.85355229835,0.0422056505771814
"ManyFiles_MGC1903293_FTMS_Lakes_FJ_Finland_13_038_01_23098.corems",-144.20873816448,-2949.73814249536,0.0422056505771814
"ManyFiles_MGC1903293_FTMS_Lakes_FJ_Finland_13_102_01_22773.corems",-144.967061586619,-2787.3612390088,0.0434479342337295
"ManyFiles_MGC1903293_FTMS_Lakes_FJ_Finland_13_102_01_22783.corems",-145.196138453723,-2787.3612390088,0.0435536363856396
"ManyFiles_MGC1903294_FTMS_Lakes_FJ_Finland_14_003_01_22711.corems",-144.998658395875,-2903.92276907447,0.0416627241479679
"ManyFiles_MGC1903294_FTMS_Lakes_FJ_Finland_14_dil_139_01_23303.corems",-145.196138453723,-2928.85355229835,0.0410591890944505
"ManyFiles_MGC1903294_FTMS_Lakes_FJ_Finland_14_dil_139_01_23305.corems",-144.967061586619,-2985.11122081775,0.0406417508236742
"ManyFiles_MGC1903295_FTMS_Lakes_FJ_Finland_15_039_01_23082.corems",-145.196138453723,-2972.6458292058,0.0406227067597142
"ManyFiles_MGC1903295_FTMS_Lakes_FJ_Finland_15_039_01_23100.corems",-145.196138453723,-2958.26122081775,0.0408421927288677
"ManyFiles_MGC1903295_FTMS_Lakes_FJ_Finland_15_104_01_22777.corems",-144.755606016984,-2905.94586558791,0.0420491257310088
"ManyFiles_MGC1903295_FTMS_Lakes_FJ_Finland_15_104_01_22787.corems",-144.859260707981,-2881.01508236402,0.0420785721061039
"ManyFiles_MGC1903297_FTMS_Lakes_FJ_Finland_17_001_01_22699.corems",-144.705259452785,-2972.6458292058,0.0410591890944505
"ManyFiles_MGC1903298_FTMS_Lakes_FJ_Finland_18_115_01_22822.corems",-139.469216776112,-2648.90357048941,0.0498993838863372
"ManyFiles_MGC1903298_FTMS_Lakes_FJ_Finland_18_115_01_22832.corems",-139.469216776112,-2649.91511874613,0.0497386889020035
"ManyFiles_MGC1903298_FTMS_Lakes_FJ_Finland_18_124_01_23242.corems",-139.469216776112,-2609.96127539091,0.0502743808432079
"ManyFiles_MGC1903298_FTMS_Lakes_FJ_Finland_18_124_01_23254.corems",-139.469216776112,-2602.0766488118,0.0503162914391561
"ManyFiles_MGC1903299_FTMS_Lakes_FJ_Finland_19_037_01_23078.corems",-141.301831712948,-2424.67668519391,0.0533868046546735
"ManyFiles_MGC1903299_FTMS_Lakes_FJ_Finland_19_037_01_23092.corems",-141.301831712948,-2393.88437190435,0.0549272050303044
"ManyFiles_MGC1903299_FTMS_Lakes_FJ_Finland_19_037_01_23096.corems",-141.161523645295,-2395.90746841779,0.0544562569718236
"ManyFiles_MGC1903299_FTMS_Lakes_FJ_Finland_19_116_01_22837.corems",-141.231346523069,-2414.76896210135,0.053926713095742
"ManyFiles_MGC1903299_FTMS_Lakes_FJ_Finland_19_116_01_22847.corems",-141.378190668649,-2416.7920586148,0.0534030841394678
"ManyFiles_MGC1903300_FTMS_Lakes_FJ_Finland_20_036_01_23076.corems",-141.424177047364,-2533.35358868046,0.0508349809137536
"ManyFiles_MGC1903300_FTMS_Lakes_FJ_Finland_20_036_01_23086.corems",-141.231346523069,-2511.45745022674,0.0516196061052688
"ManyFiles_MGC1903300_FTMS_Lakes_FJ_Finland_20_036_01_23094.corems",-141.231346523069,-2531.33049216702,0.0515901381838329
"ManyFiles_MGC1903301_FTMS_Lakes_FJ_Plastics_013_01_22954.corems",-150.923060131334,-2640.00739565358,0.037815854091366
"ManyFiles_MGC1903301_FTMS_Lakes_FJ_Plastics_013_01_22964.corems",-151.259937877076,-2620.03047397596,0.0378233849624987
"ManyFiles_MGC1903302_FTMS_Lakes_FJ_Process_blank_PPL_010_01_22935.corems",-156.244483461483,-2596.1112390088,0.0335218789891773
"ManyFiles_MGC1903302_FTMS_Lakes_FJ_Process_blank_PPL_010_01_22945.corems",-156.220779892528,-2546.35355229835,0.0346824442293167
"ManyFiles_MM_030_01_23024.corems",-141.166082458367,-2602.0766488118,0.0498993838863373
"ManyFiles_MM_030_01_23034.corems",-141.105480112572,-2604.09974532524,0.0498993838863373
"ManyFiles_N14_121_01_23220.corems",-142.592992236627,-2649.91511874613,0.0480164587772161
"ManyFiles_N14_121_01_23236.corems",-142.523575004171,-2647.89202223269,0.0486973807943786
"ManyFiles_Nelha_052_01_23013.corems",-141.461189533542,-2928.85355229835,0.0444327445869451
"ManyFiles_Nelha_054_01_23226.corems",-136.445235204909,-3836.4150095998,0.0361356783308671
"ManyFiles_Std_154_01_22666.corems",-139.469216776112,-2972.6458292058,0.0445551193405829
"ManyFiles_Std_154_01_22673.corems",-139.469216776112,-2953.78433552224,0.0445551193405829
"ManyFiles_Std_154_01_22698.corems",-139.469216776112,-2953.78433552224,0.0445551193405829
"ManyFiles_Swed.49_024_01_22999.corems",-141.461189533542,-2577.14586558791,0.0501766642676169
"ManyFiles_Swed.49_024_01_23009.corems",-141.378190668649,-2555.24972713419,0.0503162914391561
"ManyFiles_Sweden.49_117_01_23194.corems",-141.231346523069,-2767.48819706852,0.0466283658613803
"ManyFiles_Sweden.49_117_01_23212.corems",-141.301831712948,-2765.46510055507,0.0466767916901345
"PAPI_ESI_neg_14_De_Bay_20111108_20ppm_20120228_000001.corems",-138.048703722381,-2774.36127539091,0.0477347229788054
"PAPI_ESI_neg_14_De_Bay_20111110_20ppm_20120229_000001.corems",-138.091498039725,-2803.13049216702,0.047292951635978
"PAPI_ESI_neg_20_De_Bay_20111107_20ppm_20120228_000001.corems",-138.099254072488,-2850.96896210135,0.0464759619725216
"PAPI_ESI_neg_20_De_Bay_20111110_20ppm_20120229_000001.corems",-138.157973957283,-2743.56896210135,0.0483315357854549
"PAPI_ESI_neg_22_De_Bay_20111107_20ppm_20120228_000001.corems",-138.039890077924,-2812.29202223269,0.0473368216121162
"PAPI_ESI_neg_24_De_Bay_20111107_20ppm_20120228_000001.corems",-138.651085107882,-2755.29202223269,0.0480104071704672
"PAPI_ESI_neg_24_De_Bay_20111109_20ppm_20120229_000001.corems",-138.473230397397,-2640.75358868046,0.0502743808432079
"PAPI_ESI_neg_26_De_Bay_20111107_20ppm_20120228_000001.corems",-138.427958289274,-2802.75739565358,0.0475197758907405
"PAPI_ESI_neg_Bay_De_Bay_20111108_20ppm_20120229_000001.corems",-138.572050636913,-2751.45358868046,0.0480387043150034
"PAPI_ESI_neg_De_Bay_20111107_20ppm_20120228_000001.corems",-138.901011554619,-2787.3612390088,0.0475697593210658
"PAPI_ESI_neg_FB_De_Bay_20111109_20ppm_20120229_000001.corems",-138.870488843343,-2643.04204042374,0.0500168280605846
"PAPI_ESI_neg_FB_De_Bay_20111110_20ppm_20120229_000001.corems",-138.936350406506,-2764.45355229835,0.0480104071704672
"PAPI_ESI_neg_Papi3_Ex1_20ppm_0305_20130717_000001.corems",-138.96082465888,-2533.35358868046,0.0519434180597542
"PAPI_ESI_neg_Papi3_Ex10_20ppm_0309_20130717_000001.corems",-139.469216776112,-2423.66513693718,0.0543604767626525
"PAPI_ESI_neg_Papi3_Ex11_20ppm_0210_20130716_000001.corems",-139.469216776112,-2433.83821525957,0.0535926774350456
"PAPI_ESI_neg_Papi3_Ex12_20ppm_0205_20130716_000001.corems",-138.847848632828,-2437.6766488118,0.0543604767626525
"PAPI_ESI_neg_Papi3_Ex13_20ppm_0317_20130717_000001.corems",-139.190096296795,-2376.83821525957,0.0554404685139148
"PAPI_ESI_neg_Papi3_Ex14_20ppm_0314_20130717_000001.corems",-138.936350406506,-2393.88437190435,0.0552112839292337
"PAPI_ESI_neg_Papi3_Ex15_20ppm_0214_20130716_000001.corems",-139.469216776112,-2410.93052854913,0.0544562569718236
"PAPI_ESI_neg_Papi3_Ex16_20ppm_0117_20130715_000001.corems",-139.133998553402,-2470.4920586148,0.0532404563387461
"PAPI_ESI_neg_Papi3_Ex17_10ppm_0118_20130715_000001.corems",-138.770177614918,-2512.46899848346,0.0525275861333136
"PAPI_ESI_neg_Papi3_Ex18_10ppm_0105_20130715_000001.corems",-138.620783934984,-2548.74974532524,0.0519434180597542
"PAPI_ESI_neg_Papi3_Ex19_20ppm_0204_20130716_000001.corems",-138.522208073624,-2535.37668519391,0.05239730893278
"PAPI_ESI_neg_Papi3_Ex2_20ppm_0211_20130716_000001.corems",-139.469216776112,-2527.4920586148,0.0520940266485214
"PAPI_ESI_neg_Papi3_Ex20_20ppm_0217_20130716_000001.corems",-138.736525517904,-2424.67668519391,0.0547315985044706
"PAPI_ESI_neg_Papi3_Ex21_20ppm_0318_20130717_000001.corems",-139.143576216908,-2418.81515512824,0.0546275311523862
"PAPI_ESI_neg_Papi3_Ex22_20ppm_0103_20130715_000001.corems",-138.758960249246,-2589.07668519391,0.0508167418513532
"PAPI_ESI_neg_Papi3_Ex23_20ppm_0321_20130717_000001.corems",-139.102871147008,-2499.26127539091,0.0527176881418085
"PAPI_ESI_neg_Papi3_Ex24_20ppm_0115_20130715_000001.corems",-138.832892145266,-2348.06899848346,0.0562496288004709
"PAPI_ESI_neg_Papi3_Ex25_20ppm_0109_20130715_000001.corems",-138.473230397397,-2464.63052854913,0.0538271161971864
"PAPI_ESI_neg_Papi3_Ex26_10ppm_0307_20130717_000001.corems",-139.351986174798,-2431.81511874613,0.0541640716893537
"PAPI_ESI_neg_Papi3_Ex3_20ppm_0113_20130715_000001.corems",-138.811297565576,-2462.60743203568,0.0533993372421611
"PAPI_ESI_neg_Papi3_Ex4_20ppm_0403_20130718_000001.corems",-138.572050636913,-2507.51513693718,0.0528236727388952
"PAPI_ESI_neg_Papi3_Ex5_20ppm_0215_20130716_000001.corems",-139.102871147008,-2422.65358868046,0.0544562569718236
"PAPI_ESI_neg_Papi3_Ex6_20ppm_0216_20130716_000001.corems",-139.469216776112,-2503.57282364763,0.0525275861333136
"PAPI_ESI_neg_Papi3_Ex7_20ppm_0220_20130716_000001.corems",-138.817935657705,-2462.60743203568,0.05360738032657
"PAPI_ESI_neg_Papi3_Ex8_20ppm_0304_20130717_000001.corems",-138.811297565576,-2508.42280545657,0.052740554118092
"PAPI_ESI_neg_Papi3_Ex9_20ppm_0111_20130715_000001.corems",-138.93661551044,-2410.93052854913,0.0549272050303044
"PAPI_ESI_neg_Papi4_Ex1_20ppm_0206_20130716_000001.corems",-139.469216776112,-2418.81515512824,0.054015040447201
"PAPI_ESI_neg_Papi4_Ex10_20ppm_0106_20130715_000001.corems",-139.469216776112,-2472.51515512824,0.0532404563387461
"PAPI_ESI_neg_Papi4_Ex11_20ppm_0319_20130717_000001.corems",-139.469216776112,-2416.7920586148,0.0547708603096642
"PAPI_ESI_neg_Papi4_Ex12_20ppm_0208_20130716_000001.corems",-139.469216776112,-2412.95362506257,0.0546857148005529
"PAPI_ESI_neg_Papi4_Ex13_20ppm_0311_20130717_000001.corems",-139.143576216908,-2464.63052854913,0.0533993372421611
"PAPI_ESI_neg_Papi4_Ex14_20ppm_0315_20130717_000001.corems",-139.078448105068,-2470.4920586148,0.0533395118258657
"PAPI_ESI_neg_Papi4_Ex15_20ppm_0312_20130717_000001.corems",-138.811297565576,-2541.23821525957,0.0520159564513039
"PAPI_ESI_neg_Papi4_Ex16_20ppm_0320_20130717_000001.corems",-138.522208073624,-2558.28437190435,0.0516490740267047
"PAPI_ESI_neg_Papi4_Ex18_20ppm_0308_20130717_000001.corems",-138.670314877604,-2581.1920586148,0.0508461026913894
"PAPI_ESI_neg_Papi4_Ex19_10ppm_0112_20130715_000001.corems",-138.26354905451,-2604.09974532524,0.0506462848322226
"PAPI_ESI_neg_Papi4_Ex2_20ppm_0213_20130716_000001.corems",-139.469216776112,-2395.90746841779,0.0548023133677751
"PAPI_ESI_neg_Papi4_Ex20_20ppm_0108_20130715_000001.corems",-138.770177614918,-2547.09974532524,0.0519012771862822
"PAPI_ESI_neg_Papi4_Ex21_20ppm_0203_20130716_000001.corems",-139.469216776112,-2449.60746841779,0.05360738032657
"PAPI_ESI_neg_Papi4_Ex22_20ppm_0404_20130718_000001.corems",-139.050536057136,-2401.76899848346,0.0549458981555111
"PAPI_ESI_neg_Papi4_Ex23_20ppm_0313_20130717_000001.corems",-139.143576216908,-2441.72284183868,0.0540662229956278
"PAPI_ESI_neg_Papi4_Ex24_20ppm_0303_20130717_000001.corems",-139.208575617065,-2430.53821525957,0.0543915293601342
"PAPI_ESI_neg_Papi4_Ex25_20ppm_0207_20130716_000001.corems",-139.018329847984,-2393.88437190435,0.0550083897596332
"PAPI_ESI_neg_Papi4_Ex26_20ppm_0307_20130717_000001.corems",-138.923167926831,-2353.93052854913,0.0559444139748874
"PAPI_ESI_neg_Papi4_Ex3_20ppm_0209_20130716_000001.corems",-139.143576216908,-2481.67668519391,0.0530533689031825
"PAPI_ESI_neg_Papi4_Ex4_20ppm_0114_20130715_000001.corems",-138.883063769545,-2504.58437190435,0.0525275861333136
"PAPI_ESI_neg_Papi4_Ex5_20ppm_0221_20130716_000001.corems",-139.018329847984,-2479.65358868046,0.0530439822120449
"PAPI_ESI_neg_Papi4_Ex6_20ppm_0218_20130716_000001.corems",-138.473230397397,-2592.91511874613,0.0506440240653125
"PAPI_ESI_neg_Papi4_Ex7_20ppm_0119_20130715_000001.corems",-138.473230397397,-2564.14590197002,0.0514261022232965
"PAPI_ESI_neg_Papi4_Ex8_20ppm_0212_20130716_000001.corems",-139.469216776112,-2462.60743203568,0.0533395118258657
"PAPI_ESI_neg_Papi4_Ex9_20ppm_0107_20130715_000001.corems",-139.143576216908,-2464.63052854913,0.0534012106908145
"PAPI_ESI_neg_PAPI5_Ex1_20ppm_0101_20131113_000001.corems",-140.280938521101,-2594.93821525957,0.05034595637566
"PAPI_ESI_neg_PAPI5_Ex10_20ppm_0107_20131113_000001.corems",-138.787370510321,-2657.79974532524,0.0498575834757751
"PAPI_ESI_neg_PAPI5_Ex11_20ppm_0115_20131113_000001.corems",-139.469216776112,-2604.09974532524,0.0503459563756601
"PAPI_ESI_neg_PAPI5_Ex12_20ppm_0111_20131113_000001.corems",-139.469216776112,-2634.8920586148,0.0498993838863373
"PAPI_ESI_neg_PAPI5_Ex13_20ppm_0113_20131113_000001.corems",-139.214367642822,-2630.84586558791,0.0500710454518649
"PAPI_ESI_neg_PAPI5_Ex14_20ppm_0104_20131113_000001.corems",-139.143576216908,-2621.14590197002,0.0501766642676169
"PAPI_ESI_neg_PAPI5_Ex15_20ppm_0205_20131114_000001.corems",-138.730259140291,-2582.20360687152,0.0508349809137536
"PAPI_ESI_neg_PAPI5_Ex16_20ppm_0112_20131113_000001.corems",-138.537164561186,-2686.56896210135,0.049443422504738
"PAPI_ESI_neg_PAPI5_Ex17_20ppm_0207_20131114_000001.corems",-138.775044451553,-2602.0766488118,0.0505899710741303
"PAPI_ESI_neg_PAPI5_Ex18_20ppm_0201_20131114_000001.corems",-138.728079530687,-2573.30743203568,0.0512533609850854
"PAPI_ESI_neg_PAPI5_Ex19_20ppm_0102_20131113_000001.corems",-138.770177614918,-2629.03052854913,0.0501766642676169
"PAPI_ESI_neg_PAPI5_Ex2_20ppm_0114_20131113_000001.corems",-138.96082465888,-2647.89202223269,0.0498993838863373
"PAPI_ESI_neg_PAPI5_Ex20_20ppm_0203_20131114_000001.corems",-138.787370510321,-2585.03049216702,0.0508349809137536
"PAPI_ESI_neg_PAPI5_Ex21_20ppm_0214_20131114_000001.corems",-138.552909307694,-2682.73052854913,0.0494262758616511
"PAPI_ESI_neg_PAPI5_Ex22_20ppm_0117_20131113_000001.corems",-138.332806333127,-2804.40739565358,0.0472050355154837
"PAPI_ESI_neg_PAPI5_Ex23_20ppm_0106_20131113_000001.corems",-138.616908943873,-2758.59202223269,0.0477251341115957
"PAPI_ESI_neg_PAPI5_Ex24_20ppm_0118_20131113_000001.corems",-138.580101269773,-2764.45355229835,0.0478652545561692
"PAPI_ESI_neg_PAPI5_Ex25_20ppm_0108_20131113_000001.corems",-138.46650167936,-2705.63821525957,0.0489215687331128
"PAPI_ESI_neg_PAPI5_Ex26_20ppm_0110_20131113_000001.corems",-138.514729829844,-2663.66127539091,0.0497386889020035
"PAPI_ESI_neg_PAPI5_Ex27_20ppm_0116_20131113_000001.corems",-138.674805711161,-2606.12284183868,0.0505869098522193
"PAPI_ESI_neg_PAPI5_Ex28_20ppm_0208_20131114_000001.corems",-138.901011554619,-2548.3766488118,0.0517055041202322
"PAPI_ESI_neg_PAPI5_Ex29_20ppm_0206_20131114_000001.corems",-138.694391474077,-2606.12284183868,0.0505869098522193
"PAPI_ESI_neg_PAPI5_Ex3_20ppm_0212_20131114_000001.corems",-138.770177614918,-2621.14590197002,0.0503162914391561
"PAPI_ESI_neg_PAPI5_Ex4_20ppm_0109_20131113_000001.corems",-138.522208073624,-2695.73049216702,0.0491390435752199
"PAPI_ESI_neg_PAPI5_Ex5_20ppm_0209_20131114_000001.corems",-138.552909307694,-2657.79974532524,0.0498575834757751
"PAPI_ESI_neg_PAPI5_Ex6_20ppm_0105_20131113_000001.corems",-138.46650167936,-2789.38433552224,0.0473368216121162
"PAPI_ESI_neg_PAPI5_Ex7_20ppm_0211_20131114_000001.corems",-138.537164561186,-2735.68433552224,0.0481560440169874
"PAPI_ESI_neg_PAPI5_Ex8_20ppm_0213_20131114_000001.corems",-138.26354905451,-2711.49974532524,0.048941336456782
"PAPI_ESI_neg_PAPI5_Ex9_20ppm_0204_20131114_000001.corems",-138.518468951734,-2649.91511874613,0.0500318973989151
"PAPI_ESI_neg_Papi6_Ex02_0112_15ppm_20140805_000001.corems",-139.469216776112,-2695.73049216702,0.0483315357854549
"PAPI_ESI_neg_Papi6_Ex03_0208_15ppm_20140806_000001.corems",-140.720052288117,-2592.91511874613,0.0498993838863372
"PAPI_ESI_neg_Papi6_Ex04_0106_15ppm_20140805_000001.corems",-141.686089683574,-2687.84586558791,0.0475797160491862
"PAPI_ESI_neg_Papi6_Ex05_0110_15ppm_20140805_000001.corems",-139.887897495088,-2647.89202223269,0.0493974546930087
"PAPI_ESI_neg_Papi6_Ex06_0202_15ppm_20140806_000001.corems",-140.12049789452,-2550.39974532524,0.0511147514179975
"PAPI_ESI_neg_Papi6_Ex07_0206_15ppm_20140806_000001.corems",-139.724065909402,-2533.35358868046,0.05173165773876
"PAPI_ESI_neg_Papi6_Ex08_0122_12ppm_20140805_000001.corems",-140.250754118201,-2590.99590197002,0.050031897398915
"PAPI_ESI_neg_Papi6_Ex09_0203_15ppm_20140806_000001.corems",-140.912164561186,-2624.98433552224,0.0490106312746412
"PAPI_ESI_neg_Papi6_Ex10_0207_15ppm_20140806_000001.corems",-140.238424205637,-2611.98437190435,0.0498575834757751
"PAPI_ESI_neg_Papi6_Ex11_0204_15ppm_20140806_000001.corems",-140.907677614918,-2602.0766488118,0.0497449794382999
"PAPI_ESI_neg_Papi6_Ex12_0102_15ppm_20140805_000001.corems",-140.274528597861,-2659.71896210135,0.0489777773732695
"PAPI_ESI_neg_Papi6_Ex13_0120_12ppm_20140805_000001.corems",-140.12049789452,-2562.12280545657,0.0508167418513532
"PAPI_ESI_neg_Papi6_Ex16_0121_12ppm_20140805_000001.corems",-141.067506597007,-2588.33049216702,0.0498993838863372
"PAPI_ESI_neg_Papi6_Ex17_0101_15ppm_20140805_000001.corems",-139.762293279395,-2570.00743203568,0.0509521706813296
"PAPI_ESI_neg_Papi6_Ex18_0201_15ppm_20140806_000001.corems",-139.724065909402,-2554.23817887746,0.0513218029422399
"PAPI_ESI_neg_Papi6_Ex19_0108_15ppm_20140805_000001.corems",-140.534743323375,-2579.16896210135,0.0503453581596167
"PAPI_ESI_neg_Papi6_Ex20_0105_15ppm_20140805_000001.corems",-141.231346523069,-2648.90357048941,0.0484956478533961
"PAPI_ESI_neg_Papi6_Ex21_0205_15ppm_20140806_000001.corems",-140.51047526295,-2596.21511874613,0.0501101935048147
"PAPI_ESI_neg_Papi6_Ex22_0118_15ppm_20140805_000001.corems",-140.244042078147,-2640.75358868046,0.0493929760539518
"PAPI_ESI_neg_Papi6_Ex23_0107_15ppm_20140805_000001.corems",-140.232806333127,-2630.84586558791,0.0494262758616511
"PAPI_ESI_neg_Papi6_Ex24_0116_15ppm_20140805_000001.corems",-140.486001010577,-2655.7766488118,0.04871871458703
"PAPI_ESI_neg_Papi6_Ex25_0114_15ppm_20140805_000001.corems",-141.105480112572,-2619.12280545657,0.0494262758616511
"PAPI_ESI_neg_Papi6_Ex26_0123_12ppm_20140805_000001.corems",-140.741866037803,-2598.23821525957,0.0498993838863373
