global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_value,species,units,N_value2,species,units,N_value3,species,units,N_value4,species,units,P_pool,species,units,C_pool,species,units,GHG,species,units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,units,Respiration_mgDO_hr_L_sediment,,,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
S19S,S19S_0033_ICR-1,,river,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,1.13,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0033_ICR-2,,river,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,1.18,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0033_ICR-3,,river,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,1.21,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0033_Sed_Field_ICR-D,S19S_0033_Sed_Field_ICR.D_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,12.85,NPOC,mgCL,,,,,,,,,,-2.08,,,,,
S19S,S19S_0033_Sed_Field_ICR-M,S19S_0033_Sed_Field_ICR.M_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,5.22,NPOC,mgCL,,,,,,,,,,-1.77,,,,,
S19S,S19S_0033_Sed_Field_ICR-U,S19S_0033_Sed_Field_ICR.U_p15.corems,sediment,20190812,37.0576,-119.2554,,,,,,,,,,,,,,,,,8.31,NPOC,mgCL,,,,,,,,,,-3.94,,,,,
S19S,S19S_0034_ICR-1,,river,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,1.34,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0034_ICR-2,,river,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,1.42,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0034_ICR-3,,river,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,0.92,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0034_Sed_Field_ICR-D,S19S_0034_Sed_Field_ICR.D_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,16.35,NPOC,mgCL,,,,,,,,,,-115.73,,,,,
S19S,S19S_0034_Sed_Field_ICR-M,S19S_0034_Sed_Field_ICR.M_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,23.8,NPOC,mgCL,,,,,,,,,,-8,,,,,
S19S,S19S_0034_Sed_Field_ICR-U,S19S_0034_Sed_Field_ICR.U_p2.corems,sediment,20190805,35.8677,-106.5233,,,,,,,,,,,,,,,,,15.26,NPOC,mgCL,,,,,,,,,,-27.46,,,,,
S19S,S19S_0035_ICR-1,,river,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,9.62,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0035_ICR-2,,river,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,9.1,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0035_ICR-3,,river,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,10.58,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0035_Sed_Field_ICR-D,S19S_0035_Sed_Field_ICR.D_p2.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,23.76,NPOC,mgCL,,,,,,,,,,-12.66,,,,,
S19S,S19S_0035_Sed_Field_ICR-M,S19S_0035_Sed_Field_ICR.M_p1.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,7.76,NPOC,mgCL,,,,,,,,,,-7.65,,,,,
S19S,S19S_0035_Sed_Field_ICR-U,S19S_0035_Sed_Field_ICR.U_p2.corems,sediment,20190812,32.42735,-110.757838,,,,,,,,,,,,,,,,,9.27,NPOC,mgCL,,,,,,,,,,-11.52,,,,,
S19S,S19S_0036_ICR-1,,river,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,1.34,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0036_ICR-2,,river,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,0.94,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0036_ICR-3,,river,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,1.1,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0036_Sed_Field_ICR-D,S19S_0036_Sed_Field_ICR.D_p1.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,19.87,NPOC,mgCL,,,,,,,,,,-41.22,,,,,
S19S,S19S_0036_Sed_Field_ICR-M,S19S_0036_Sed_Field_ICR.M_p2.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,13.93,NPOC,mgCL,,,,,,,,,,-4.84,,,,,
S19S,S19S_0036_Sed_Field_ICR-U,S19S_0036_Sed_Field_ICR.U_p2.corems,sediment,20190805,46.372515,-119.271902,,,,,,,,,,,,,,,,,16.05,NPOC,mgCL,,,,,,,,,,-16.74,,,,,
S19S,S19S_0037_ICR-1,,river,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,,0.87,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0037_ICR-2,,river,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,,0.98,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0037_Sed_Field_ICR-D,S19S_0037_Sed_Field_ICR.D_p15.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,,16.06,NPOC,mgCL,,,,,,,,,,-7.5,,,,,
S19S,S19S_0037_Sed_Field_ICR-M,S19S_0037_Sed_Field_ICR.M_p15.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,,41.86,NPOC,mgCL,,,,,,,,,,-14.69,,,,,
S19S,S19S_0037_Sed_Field_ICR-U,S19S_0037_Sed_Field_ICR.U_p2.corems,sediment,20190812,39.8577967,-75.7830393,,,,,,,,,,,,,,,,,21.11,NPOC,mgCL,,,,,,,,,,-14.12,,,,,
S19S,S19S_0038_ICR-1,,river,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,0.96,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0038_ICR-2,,river,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,0.8,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0038_ICR-3,,river,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,0.69,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0038_Sed_Field_ICR-D,S19S_0038_Sed_Field_ICR.D_p2.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,17,NPOC,mgCL,,,,,,,,,,-7.06,,,,,
S19S,S19S_0038_Sed_Field_ICR-M,S19S_0038_Sed_Field_ICR.M_p2.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,8.56,NPOC,mgCL,,,,,,,,,,-3.59,,,,,
S19S,S19S_0038_Sed_Field_ICR-U,S19S_0038_Sed_Field_ICR.U_p15.corems,sediment,20190812,39.8594333,-75.7839486,,,,,,,,,,,,,,,,,10.02,NPOC,mgCL,,,,,,,,,,-10.78,,,,,
S19S,S19S_0039_ICR-1,,river,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,3.18,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0039_ICR-2,,river,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,2.58,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0039_ICR-3,,river,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,3.33,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0039_Sed_Field_ICR-D,S19S_0039_Sed_Field_ICR.D_p2.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,16.43,NPOC,mgCL,,,,,,,,,,-1671.03,,,,,
S19S,S19S_0039_Sed_Field_ICR-M,S19S_0039_Sed_Field_ICR.M_p1.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,12.78,NPOC,mgCL,,,,,,,,,,-11.12,,,,,
S19S,S19S_0039_Sed_Field_ICR-U,S19S_0039_Sed_Field_ICR.U_p2.corems,sediment,20190805,35.966194,-84.359197,,,,,,,,,,,,,,,,,12.11,NPOC,mgCL,,,,,,,,,,-1694.52,,,,,
S19S,S19S_0040_ICR-1,,river,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,,1.34,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0040_ICR-2,,river,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,,0.67,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0040_ICR-3,,river,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,,0.81,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0040_Sed_Field_ICR-M,S19S_0040_Sed_Field_ICR.M_p15.corems,sediment,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,,18.92,NPOC,mgCL,,,,,,,,,,-60.88,,,,,
S19S,S19S_0040_Sed_Field_ICR-U,S19S_0040_Sed_Field_ICR.U_p2.corems,sediment,20190805,39.087889,-96.584725,,,,,,,,,,,,,,,,,24.52,NPOC,mgCL,,,,,,,,,,-1890.34,,,,,
S19S,S19S_0041_ICR-1,,river,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,3.2,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0041_ICR-2,,river,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,2.85,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0041_ICR-3,,river,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,5.42,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0041_Sed_Field_ICR-D,S19S_0041_Sed_Field_ICR.D_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,9.88,NPOC,mgCL,,,,,,,,,,-4.81,,,,,
S19S,S19S_0041_Sed_Field_ICR-M,S19S_0041_Sed_Field_ICR.M_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,18.17,NPOC,mgCL,,,,,,,,,,-88.82,,,,,
S19S,S19S_0041_Sed_Field_ICR-U,S19S_0041_Sed_Field_ICR.U_p2.corems,sediment,20190805,44.299994,-120.858196,,,,,,,,,,,,,,,,,11.62,NPOC,mgCL,,,,,,,,,,-48.64,,,,,
S19S,S19S_0042_ICR-1,,river,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,15.06,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0042_ICR-2,,river,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,12.17,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0042_ICR-3,,river,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,12.99,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0042_Sed_Field_ICR-D,S19S_0042_Sed_Field_ICR.D_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,31.73,NPOC,mgCL,,,,,,,,,,-19.26,,,,,
S19S,S19S_0042_Sed_Field_ICR-M,S19S_0042_Sed_Field_ICR.M_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,Above_Range_Greater_Than_22,NPOC,mgCL,,,,,,,,,,-31.19,,,,,
S19S,S19S_0042_Sed_Field_ICR-U,S19S_0042_Sed_Field_ICR.U_p2.corems,sediment,20190805,25.40976,-80.96434,,,,,,,,,,,,,,,,,Above_Range_Greater_Than_22,NPOC,mgCL,,,,,,,,,,-50.32,,,,,
S19S,S19S_0043_ICR-1,,river,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,1.76,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0043_ICR-2,,river,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,1.84,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0043_ICR-3,,river,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,1.57,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0043_Sed_Field_ICR-D,S19S_0043_Sed_Field_ICR.D_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,21.79,NPOC,mgCL,,,,,,,,,,-19.4,,,,,
S19S,S19S_0043_Sed_Field_ICR-M,S19S_0043_Sed_Field_ICR.M_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,9.84,NPOC,mgCL,,,,,,,,,,-29.33,,,,,
S19S,S19S_0043_Sed_Field_ICR-U,S19S_0043_Sed_Field_ICR.U_p2.corems,sediment,20190805,43.14501,-89.472992,,,,,,,,,,,,,,,,,8.22,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0044_ICR-1,,river,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,13.43,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0044_ICR-2,,river,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,12.83,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0044_ICR-3,,river,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,13.02,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0044_Sed_Field_ICR-D,S19S_0044_Sed_Field_ICR.D_p2.corems,sediment,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,24.32,NPOC,mgCL,,,,,,,,,,-1011.81,,,,,
S19S,S19S_0044_Sed_Field_ICR-M,S19S_0044_Sed_Field_ICR.M_p15.corems,sediment,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,17.05,NPOC,mgCL,,,,,,,,,,-2785.54,,,,,
S19S,S19S_0044_Sed_Field_ICR-U,S19S_0044_Sed_Field_ICR.U_p2.corems,sediment,20190806,33.131027,-79.811134,,,,,,,,,,,,,,,,,21.03,NPOC,mgCL,,,,,,,,,,-1906.69,,,,,
S19S,S19S_0045_ICR-1,,river,20190805,52.475193,13.631299,,,,,,,,,,,,,,,,,8.39,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0045_ICR-2,,river,20190805,52.475193,13.631299,,,,,,,,,,,,,,,,,6.37,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0045_ICR-3,,river,20190805,52.475193,13.631299,,,,,,,,,,,,,,,,,7.48,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0045_Sed_Field_ICR-D,S19S_0045_Sed_Field_ICR.D_p1.corems,sediment,20190805,52.475193,13.631299,,,,,,,,,,,,,,,,,14.61,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0045_Sed_Field_ICR-M,S19S_0045_Sed.Field_ICR.M_p2.corems,sediment,20190805,52.475193,13.631299,,,,,,,,,,,,,,,,,17.34,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0046_ICR-1,S19S_0045_Sed.Field_ICR.U_p2.corems,river,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,Below_Range_Less_Than_0.45,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0046_ICR-2,,river,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,Below_Range_Less_Than_0.45,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0046_ICR-3,,river,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,Below_Range_Less_Than_0.45,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0046_Sed_Field_ICR-D,S19S_0046_Sed_Field_ICR.D_p1.corems,sediment,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,2.7,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0046_Sed_Field_ICR-M,S19S_0046_Sed_Field_ICR.M_p1.corems,sediment,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,2.62,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0046_Sed_Field_ICR-U,S19S_0046_Sed_Field_ICR.U_p1.corems,sediment,20190827,61.67559,7.21246,,,,,,,,,,,,,,,,,3.09,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0047_ICR-1,,river,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,4.07,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0047_ICR-2,,river,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,3.75,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0047_ICR-3,,river,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,4.56,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0047_Sed_Field_ICR-D,S19S_0047_Sed_Field_ICR.D_p15.corems,sediment,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,26.9,NPOC,mgCL,,,,,,,,,,-33.64,,,,,
S19S,S19S_0047_Sed_Field_ICR-M,S19S_0047_Sed_Field_ICR.M_p15.corems,sediment,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,70.18,NPOC,mgCL,,,,,,,,,,-1175.43,,,,,
S19S,S19S_0047_Sed_Field_ICR-U,S19S_0047_Sed_Field_ICR.U_p15.corems,sediment,20190813,68.64278,-149.40333,,,,,,,,,,,,,,,,,37.71,NPOC,mgCL,,,,,,,,,,-2727.43,,,,,
S19S,S19S_0048_ICR-1,,river,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,0.68,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0048_ICR-2,,river,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,Below_Range_Less_Than_0.45,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0048_ICR-3,,river,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,0.48,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0048_Sed_Field_ICR-D,,sediment,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,7.18,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0048_Sed_Field_ICR-M,,sediment,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,3.07,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0048_Sed_Field_ICR-U,,sediment,20190812,18.10996,-66.98618,,,,,,,,,,,,,,,,,4.24,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0049_ICR-1,,river,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,0.66,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0049_ICR-2,,river,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,0.75,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0049_ICR-3,,river,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,1.2,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0049_Sed_Field_ICR-D,S19S_0049_Sed_Field_ICR.D_p2.corems,sediment,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,5.51,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0049_Sed_Field_ICR-M,S19S_0049_Sed_Field_ICR.M_p2.corems,sediment,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,14.92,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0049_Sed_Field_ICR-U,S19S_0049_Sed_Field_ICR.U_p2.corems,sediment,20190813,18.17443,-66.80038,,,,,,,,,,,,,,,,,5.26,NPOC,mgCL,,,,,,,,,,NA,,,,,
S19S,S19S_0050_ICR-1,,river,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,4.45,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0050_ICR-2,,river,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,5.13,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0050_ICR-3,,river,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,4.18,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0050_Sed_Field_ICR-D,S19S_0050_Sed_Field_ICR.D_p15.corems,sediment,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,12.52,NPOC,mgCL,,,,,,,,,,-2.85,,,,,
S19S,S19S_0050_Sed_Field_ICR-M,S19S_0050_Sed_Field_ICR.M_p15.corems,sediment,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,28.03,NPOC,mgCL,,,,,,,,,,-8.26,,,,,
S19S,S19S_0050_Sed_Field_ICR-U,S19S_0050_Sed_Field_ICR.U_p15.corems,sediment,20190813,68.66953,-149.14198,,,,,,,,,,,,,,,,,17.69,NPOC,mgCL,,,,,,,,,,-5.69,,,,,
S19S,S19S_0051_ICR-1,,river,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,7.52,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0051_ICR-2,,river,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,9.69,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0051_ICR-3,,river,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,7.62,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0051_Sed_Field_ICR-D,S19S_0051_Sed_Field_ICR.D_p15.corems,sediment,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,31.52,NPOC,mgCL,,,,,,,,,,-3.14,,,,,
S19S,S19S_0051_Sed_Field_ICR-M,S19S_0051_Sed_Field_ICR.M_p15.corems,sediment,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,30.18,NPOC,mgCL,,,,,,,,,,-47.19,,,,,
S19S,S19S_0051_Sed_Field_ICR-U,S19S_0051_Sed_Field_ICR.U_p15.corems,sediment,20190814,65.1531,-147.50267,,,,,,,,,,,,,,,,,15.72,NPOC,mgCL,,,,,,,,,,-2.21,,,,,
S19S,S19S_0052_ICR-1,,river,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,1.56,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0052_ICR-2,,river,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,1.4,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0052_ICR-3,,river,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,1.35,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0052_Sed_Field_ICR-D,S19S_0052_Sed_Field_ICR.D_p2.corems,sediment,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,16.47,NPOC,mgCL,,,,,,,,,,-15.34,,,,,
S19S,S19S_0052_Sed_Field_ICR-M,S19S_0052_Sed_Field_ICR.M_p2.corems,sediment,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,22.9,NPOC,mgCL,,,,,,,,,,-50.95,,,,,
S19S,S19S_0052_Sed_Field_ICR-U,S19S_0052_Sed_Field_ICR.U_p2.corems,sediment,20190820,42.13187,-74.69563,,,,,,,,,,,,,,,,,11.65,NPOC,mgCL,,,,,,,,,,-15.94,,,,,
S19S,S19S_0053_ICR-1,,river,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,3.06,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0053_ICR-2,,river,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,2.21,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0053_ICR-3,,river,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,2.3,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0053_Sed_Field_ICR-D,S19S_0053_Sed_Field_ICR.D_p2.corems,sediment,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,12.36,NPOC,mgCL,,,,,,,,,,-18.6,,,,,
S19S,S19S_0053_Sed_Field_ICR-M,S19S_0053_Sed_Field_ICR.M_p2.corems,sediment,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,11.3,NPOC,mgCL,,,,,,,,,,-43.06,,,,,
S19S,S19S_0053_Sed_Field_ICR-U,S19S_0053_Sed_Field_ICR.U_p2.corems,sediment,20190825,41.869567,-73.00222222,,,,,,,,,,,,,,,,,11.13,NPOC,mgCL,,,,,,,,,,-15.66,,,,,
S19S,S19S_0054_ICR-1,,river,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,5.4,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0054_ICR-2,,river,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,3.61,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0054_ICR-3,,river,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,3.88,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0054_Sed_Field_ICR-D,S19S_0054_Sed_Field_ICR.D_p2.corems,sediment,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,11.45,NPOC,mgCL,,,,,,,,,,-2448.32,,,,,
S19S,S19S_0054_Sed_Field_ICR-M,S19S_0054_Sed_Field_ICR.M_p2.corems,sediment,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,13.72,NPOC,mgCL,,,,,,,,,,-2675.86,,,,,
S19S,S19S_0054_Sed_Field_ICR-U,S19S_0054_Sed_Field_ICR.U_p2.corems,sediment,20190805,37.57261,-77.0237,,,,,,,,,,,,,,,,,14.2,NPOC,mgCL,,,,,,,,,,-2907.84,,,,,
S19S,S19S_0055_ICR-1,,river,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,3.58,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0055_ICR-2,,river,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,2.44,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0055_ICR-3,,river,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,2.1,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0055_Sed_Field_ICR-D,S19S_0055_Sed_Field_ICR.D_p2.corems,sediment,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,27.68,NPOC,mgCL,,,,,,,,,,-1515.51,,,,,
S19S,S19S_0055_Sed_Field_ICR-M,S19S_0055_Sed_Field_ICR.M_p2.corems,sediment,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,19.72,NPOC,mgCL,,,,,,,,,,-97.9,,,,,
S19S,S19S_0055_Sed_Field_ICR-U,S19S_0055_Sed_Field_ICR.U_p2.corems,sediment,20190805,46.732428,-117.180863,,,,,,,,,,,,,,,,,23.65,NPOC,mgCL,,,,,,,,,,-33.71,,,,,
S19S,S19S_0056_ICR-1,,river,20190811,35.1632,128.9646,,,,,,,,,,,,,,,,,3.32,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0056_ICR-2,,river,20190811,35.1632,128.9646,,,,,,,,,,,,,,,,,4.19,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0056_ICR-3,,river,20190811,35.1632,128.9646,,,,,,,,,,,,,,,,,47.6,NPOC,mgCL,,,,,,,,,,,,,,,
S19S,S19S_0056_Sed_Field_ICR-D,S19S_0056_Sed_Field_ICR.D_p2.corems,sediment,20190811,35.1632,128.9646,,,,,,,,,,,,,,,,,14.72,NPOC,mgCL,,,,,,,,,,NA,,,,,
