sample,nosc.rao,HC.rao,OC_rao
PAPI_ESI_neg_PAPI5_Ex25_20ppm_0108_20131113_000001.corems,0.252922862,0.256292234,0.299757341
PAPI_ESI_neg_PAPI5_Ex26_20ppm_0110_20131113_000001.corems,0.336419276,0.340663012,0.401377929
PAPI_ESI_neg_PAPI5_Ex27_20ppm_0116_20131113_000001.corems,0.373175056,0.382254476,0.440554484
PAPI_ESI_neg_PAPI5_Ex28_20ppm_0208_20131114_000001.corems,0.31229125,0.32024278,0.383421506
PAPI_ESI_neg_PAPI5_Ex29_20ppm_0206_20131114_000001.corems,0.359749677,0.369317983,0.428600523
PAPI_ESI_neg_PAPI5_Ex3_20ppm_0212_20131114_000001.corems,0.345841678,0.359550759,0.410924872
PAPI_ESI_neg_PAPI5_Ex4_20ppm_0109_20131113_000001.corems,0.361609065,0.373578449,0.421352199
PAPI_ESI_neg_PAPI5_Ex5_20ppm_0209_20131114_000001.corems,0.342629722,0.351835804,0.399197719
PAPI_ESI_neg_PAPI5_Ex6_20ppm_0105_20131113_000001.corems,0.3499232,0.360166183,0.406418331
PAPI_ESI_neg_PAPI5_Ex7_20ppm_0211_20131114_000001.corems,0.351975866,0.362459693,0.415092428
PAPI_ESI_neg_PAPI5_Ex8_20ppm_0213_20131114_000001.corems,0.389644476,0.396676603,0.457429592
PAPI_ESI_neg_PAPI5_Ex9_20ppm_0204_20131114_000001.corems,0.35086216,0.36198197,0.413415384
PAPI_ESI_neg_Papi6_Ex02_0112_15ppm_20140805_000001.corems,0.343071163,0.35907798,0.410330077
PAPI_ESI_neg_Papi6_Ex03_0208_15ppm_20140806_000001.corems,0.175785442,0.186077517,0.217130474
PAPI_ESI_neg_Papi6_Ex04_0106_15ppm_20140805_000001.corems,0.199029341,0.21243944,0.247895295
PAPI_ESI_neg_Papi6_Ex05_0110_15ppm_20140805_000001.corems,0.234372633,0.243608154,0.286369874
PAPI_ESI_neg_Papi6_Ex06_0202_15ppm_20140806_000001.corems,0.168805452,0.176043758,0.212502029
PAPI_ESI_neg_Papi6_Ex07_0206_15ppm_20140806_000001.corems,0.196076106,0.202779642,0.249057587
PAPI_ESI_neg_Papi6_Ex08_0122_12ppm_20140805_000001.corems,0.233780397,0.247198578,0.284653772
PAPI_ESI_neg_Papi6_Ex09_0203_15ppm_20140806_000001.corems,0.182309311,0.191145255,0.221960205
PAPI_ESI_neg_Papi6_Ex10_0207_15ppm_20140806_000001.corems,0.223250402,0.233841969,0.273504119
PAPI_ESI_neg_Papi6_Ex11_0204_15ppm_20140806_000001.corems,0.13307475,0.140059807,0.16668227
PAPI_ESI_neg_Papi6_Ex12_0102_15ppm_20140805_000001.corems,0.24677261,0.259728687,0.30378295
PAPI_ESI_neg_Papi6_Ex13_0120_12ppm_20140805_000001.corems,0.143135314,0.147591145,0.179395252
PAPI_ESI_neg_Papi6_Ex16_0121_12ppm_20140805_000001.corems,0.098102355,0.099492039,0.130806203
PAPI_ESI_neg_Papi6_Ex17_0101_15ppm_20140805_000001.corems,0.15259021,0.156784447,0.19466484
PAPI_ESI_neg_Papi6_Ex18_0201_15ppm_20140806_000001.corems,0.162103623,0.169142052,0.204001786
PAPI_ESI_neg_Papi6_Ex19_0108_15ppm_20140805_000001.corems,0.166127175,0.172784056,0.210758449
PAPI_ESI_neg_Papi6_Ex20_0105_15ppm_20140805_000001.corems,0.187802387,0.19833146,0.234349296
PAPI_ESI_neg_Papi6_Ex21_0205_15ppm_20140806_000001.corems,0.163005812,0.170543225,0.203041067
PAPI_ESI_neg_Papi6_Ex22_0118_15ppm_20140805_000001.corems,0.251863947,0.264913109,0.310587954
PAPI_ESI_neg_Papi6_Ex23_0107_15ppm_20140805_000001.corems,0.254110767,0.269442707,0.309518598
PAPI_ESI_neg_Papi6_Ex24_0116_15ppm_20140805_000001.corems,0.240988731,0.256302071,0.296984211
PAPI_ESI_neg_Papi6_Ex25_0114_15ppm_20140805_000001.corems,0.158779722,0.168329932,0.199321145
PAPI_ESI_neg_Papi6_Ex26_0123_12ppm_20140805_000001.corems,0.184424783,0.19402048,0.231412834
PAPI_ESI_neg_Papi6_Ex27_0103_15ppm_20140805_000001.corems,0.268266155,0.280914206,0.328824553
PAPI_ESI_neg_Papi6_Ex27_0119_12ppm_20140805_000001.corems,0.212954347,0.223967436,0.267823964
PAPI_ESI_neg_Papi6_Ex30_0109_15ppm_20140805_000001.corems,0.077160386,0.082882691,0.100917066
PAPI_ESI_neg_S10_De_Bay_20111109_20ppm_20120229_000001.corems,0.233372499,0.243936483,0.283943439
PAPI_ESI_neg_S101_De_Bay_20111110_20ppm_20120229_000001.corems,0.284922118,0.297288834,0.347992117
PAPI_ESI_neg_S151_De_Bay_20111110_20ppm_20120229_000001.corems,0.271335414,0.285757965,0.334291868
PAPI_ESI_neg_S16_De_Bay_20111108_20ppm_20120229_000001.corems,0.282161029,0.297146515,0.344693526
PAPI_ESI_neg_S2_De_Bay_20111108_20ppm_20120228_000001.corems,0.313011675,0.326817277,0.383034419
PAPI_ESI_neg_S21_De_Bay_20111108_20ppm_20120229_000001.corems,0.253345784,0.268035843,0.312632183
PAPI_ESI_neg_S24_De_Bay_20111109_20ppm_20120229_000001.corems,0.332524384,0.351614432,0.398207353
PAPI_ESI_neg_S3_De_Bay_20111110_20ppm_20120229_000001.corems,0.288627291,0.302490587,0.352070825
PAPI_ESI_neg_S6_De_Bay_20111108_20ppm_20120229_000001.corems,0.332372963,0.349650321,0.40247879
PAPI_ESI_neg_S6_De_Bay_20111109_20ppm_20120229_000001.corems,0.297727591,0.312376998,0.361862493
S19S_0001_Sed_Field_ICR.D_p2.corems,0.015912689,0.016896311,0.017251487
S19S_0001_Sed_Field_ICR.M_p2.corems,0.01414946,0.014827141,0.015851503
S19S_0001_Sed_Field_ICR.U_p2.corems,0.011145225,0.011487356,0.013209998
S19S_0003_Sed_Field_ICR.D_p15.corems,0.010312812,0.010806494,0.010651016
S19S_0003_Sed_Field_ICR.M_p15.corems,0.000980376,0.001034172,0.001129327
S19S_0003_Sed_Field_ICR.U_p15.corems,0.011435667,0.012749905,0.012417133
S19S_0004_Sed_Field_ICR.D_p15.corems,0.001103827,0.00119512,0.001318851
S19S_0004_Sed_Field_ICR.M_p15.corems,0.007544946,0.007579356,0.009200887
S19S_0004_Sed_Field_ICR.U_p15.corems,0.002584858,0.002532434,0.003310335
S19S_0006_Sed_Field_ICR.D_p2.corems,0.012450528,0.013907688,0.014012471
S19S_0006_Sed_Field_ICR.M_p2.corems,0.007320169,0.007694513,0.008592101
S19S_0006_Sed_Field_ICR.U_p2.corems,0.014834363,0.016305743,0.015816048
S19S_0007_Sed_Field_ICR.D_p15.corems,0.001006123,0.001091827,0.001142377
S19S_0008_Sed_Field_ICR.D_p15.corems,0.00136203,0.001409839,0.001507513
S19S_0008_Sed_Field_ICR.M_p15.corems,0.002406848,0.002500945,0.002657932
S19S_0008_Sed_Field_ICR.U_p15.corems,0.000847681,0.000904599,0.00086782
S19S_0009_Sed_Field_ICR.M_p2.corems,0.009612029,0.009452362,0.011484341
S19S_0009_Sed_Field_ICR.U_p2.corems,0.013932331,0.014033227,0.015238704
S19S_0010_Sed_Field_ICR_D_p15.corems,0.010385906,0.01113049,0.011030448
S19S_0010_Sed_Field_ICR.M_p15.corems,0.002901171,0.002898909,0.003216229
S19S_0010_Sed_Field_ICR.U_p15.corems,0.00661723,0.007328365,0.006791364
S19S_0011_Sed_Field_ICR.D_p2.corems,0.006522556,0.007492031,0.006505826
S19S_0011_Sed_Field_ICR.M_p2.corems,0.005961729,0.006904843,0.006054144
S19S_0011_Sed_Field_ICR.U_p2.corems,0.017809998,0.019399947,0.018041414
S19S_0012_Sed_Field_ICR.D_p2.corems,0.016218085,0.017134978,0.016779968
S19S_0012_Sed_Field_ICR.M_p2.corems,0.014367568,0.014994321,0.014212258
S19S_0012_Sed_Field_ICR.U_p2.corems,0.013215518,0.013625617,0.014054896
S19S_0013_Sed_Field_ICR.D_p2.corems,0.012241209,0.013196376,0.01269795
S19S_0013_Sed_Field_ICR.M_p2.corems,0.00962582,0.010740962,0.010107133
S19S_0013_Sed_Field_ICR.U_p2.corems,0.010771635,0.012016939,0.011145365
S19S_0014_Sed_Field_ICR.D_p2.corems,0.011385962,0.012480463,0.011858137
S19S_0014_Sed_Field_ICR.M_p2.corems,0.012622813,0.014240696,0.013218528
S19S_0014_Sed_Field_ICR.U_p2.corems,0.016060703,0.017491211,0.016486352
S19S_0015_Sed_Field_ICR.D_p2.corems,0.004252046,0.004498662,0.004378585
S19S_0015_Sed_Field_ICR.M_p2.corems,0.006344456,0.006397735,0.007304495
S19S_0015_Sed_Field_ICR.U_p2.corems,0.012989381,0.014120802,0.013569691
S19S_0016_Sed_Field_ICR.D_p2.corems,0.008454419,0.008166355,0.010762017
S19S_0016_Sed_Field_ICR.M_p2.corems,0.01105686,0.011762254,0.011685563
S19S_0016_Sed_Field_ICR.U_p1.corems,0.002567511,0.00217822,0.003372591
S19S_0017_Sed_Field_ICR.D_p2.corems,0.011781222,0.012488467,0.012666115
S19S_0017_Sed_Field_ICR.M_p2.corems,0.010984021,0.011458825,0.011756669
S19S_0017_Sed_Field_ICR.U_p2.corems,0.010021233,0.010703242,0.010812586
S19S_0018_Sed_Field_ICR.D_p2.corems,0.005285986,0.005670311,0.006177434
S19S_0018_Sed_Field_ICR.M_p2.corems,0.005948828,0.006177511,0.007065687
S19S_0018_Sed_Field_ICR.U_p2.corems,0.005045555,0.005517748,0.005529552
S19S_0019_Sed_Field_ICR.D_p2.corems,0.009673425,0.010234454,0.011024181
S19S_0019_Sed_Field_ICR.M_p2.corems,0.011632133,0.012905132,0.012494172
S19S_0019_Sed_Field_ICR.U_p2.corems,0.011886329,0.012560144,0.013279882
S19S_0020_Sed_Field_ICR.D_p2.corems,0.015737437,0.017024917,0.015671637
S19S_0020_Sed_Field_ICR.M_p2.corems,0.015987055,0.017277487,0.016201949
S19S_0020_Sed_Field_ICR.U_p2.corems,0.00917644,0.009538086,0.01079785
S19S_0021_Sed_Field_ICR.D_p2.corems,0.012210743,0.013593702,0.012911256
S19S_0021_Sed_Field_ICR.M_p2.corems,0.011762236,0.012544612,0.012208176
S19S_0021_Sed_Field_ICR.U_p2.corems,0.015920875,0.017183497,0.016221031
S19S_0022_Sed_Field_ICR.D_p2.corems,0.016893527,0.019589278,0.016867701
S19S_0022_Sed_Field_ICR.M_p2.corems,0.018308372,0.020655158,0.018293979
S19S_0022_Sed_Field_ICR.U_p2.corems,0.015851987,0.018118058,0.016198877
S19S_0023_Sed_Field_ICR.D_p2.corems,0.006124005,0.006589039,0.007027348
S19S_0023_Sed_Field_ICR.M_p2.corems,0.009378007,0.010119238,0.010224939
S19S_0023_Sed_Field_ICR.U_p2.corems,0.004542638,0.004797516,0.004919148
S19S_0024_Sed_Field_ICR.D_p15.corems,0.003849717,0.00420804,0.003993799
S19S_0024_Sed_Field_ICR.M_p2.corems,0.005759153,0.006032556,0.006334678
S19S_0024_Sed_Field_ICR.U_p15.corems,0.000510162,0.000533285,0.00055172
S19S_0025_Sed_Field_ICR.D_p2.corems,0.007916948,0.00876938,0.00839338
S19S_0025_Sed_Field_ICR.M_p1.corems,0.012918114,0.013094146,0.014223542
S19S_0025_Sed_Field_ICR.U_p2.corems,0.007755168,0.008126676,0.008488815
S19S_0026_Sed_Field_ICR.M_p2.corems,0.013481726,0.015229073,0.013452773
S19S_0026_Sed_Field_ICR.U_p2.corems,0.011084586,0.011899124,0.01156827
S19S_0027_Sed_Field_ICR.D_p2.corems,0.010511426,0.011096805,0.012148309
S19S_0027_Sed_Field_ICR.M_p2.corems,0.011569332,0.012013754,0.012762044
S19S_0027_Sed_Field_ICR.U_p2.corems,0.008445982,0.008679455,0.009769684
S19S_0028_Sed_Field_ICR.D_p2.corems,0.004213067,0.004498385,0.004937738
S19S_0028_Sed_Field_ICR.M_p1.corems,0.001191048,0.001263941,0.001453676
S19S_0028_Sed_Field_ICR.U_p1.corems,0.002253712,0.002445221,0.002796845
S19S_0029_Sed_Field_ICR.D_p2.corems,0.009570446,0.010577923,0.009648433
S19S_0029_Sed_Field_ICR.M_p2.corems,0.010763225,0.011727834,0.010610683
S19S_0029_Sed_Field_ICR.U_p2.corems,0.009933412,0.010550466,0.01070463
S19S_0030_Sed_Field_ICR.M_p15.corems,0.001410531,0.001522771,0.001653805
S19S_0030_Sed_Field_ICR.U_p2.corems,0.009869526,0.010422876,0.01172295
S19S_0031_Sed_Field_ICR.D_p2.corems,0.007501942,0.008023184,0.00811508
S19S_0031_Sed_Field_ICR.M_p2.corems,0.010371181,0.011257961,0.011749203
S19S_0031_Sed_Field_ICR.U_p2.corems,0.008011034,0.008681264,0.009084657
S19S_0032_Sed_Field_ICR.D_p2.corems,0.008039861,0.008495726,0.008089524
S19S_0032_Sed_Field_ICR.M_p2.corems,0.013892176,0.014870745,0.014690582
S19S_0032_Sed_Field_ICR.U_p2.corems,0.015230727,0.016271619,0.015868894
S19S_0033_Sed_Field_ICR.D_p15.corems,0.001318228,0.001463819,0.001583154
S19S_0033_Sed_Field_ICR.M_p15.corems,0.009973564,0.010806019,0.011922618
S19S_0033_Sed_Field_ICR.U_p15.corems,0.006323963,0.007078905,0.008286951
S19S_0034_Sed_Field_ICR.D_p2.corems,0.013821649,0.016648288,0.012791578
S19S_0034_Sed_Field_ICR.M_p2.corems,0.00381715,0.00401228,0.004158168
S19S_0034_Sed_Field_ICR.U_p2.corems,0.008233032,0.009297739,0.008304662
S19S_0035_Sed_Field_ICR.D_p2.corems,0.003942903,0.004259663,0.00448809
S19S_0035_Sed_Field_ICR.M_p1.corems,0.029017977,0.030743587,0.030909766
S19S_0035_Sed_Field_ICR.U_p2.corems,0.009744144,0.010222795,0.011183022
S19S_0036_Sed_Field_ICR.D_p1.corems,0.002784443,0.002683436,0.003273295
S19S_0036_Sed_Field_ICR.M_p2.corems,0.007954705,0.008140157,0.009278216
S19S_0036_Sed_Field_ICR.U_p2.corems,0.005280261,0.005298957,0.006018896
S19S_0037_Sed_Field_ICR.D_p15.corems,0.006976914,0.007162544,0.008395178
S19S_0037_Sed_Field_ICR.M_p15.corems,0.000250309,0.00028497,0.000289443
S19S_0037_Sed_Field_ICR.U_p2.corems,0.008190942,0.008328574,0.009056006
S19S_0038_Sed_Field_ICR.D_p2.corems,0.009620502,0.009687746,0.009932997
S19S_0038_Sed_Field_ICR.M_p2.corems,0.007711659,0.007832742,0.008515411
S19S_0038_Sed_Field_ICR.U_p15.corems,0.012169191,0.013265818,0.013302964
S19S_0039_Sed_Field_ICR.D_p2.corems,0.011931067,0.013250706,0.013097895
S19S_0039_Sed_Field_ICR.M_p1.corems,0.015846131,0.017987962,0.016426693
S19S_0039_Sed_Field_ICR.U_p2.corems,0.010521795,0.012262248,0.011675337
S19S_0040_Sed_Field_ICR.M_p15.corems,0.00381743,0.004091885,0.004328859
S19S_0040_Sed_Field_ICR.U_p2.corems,0.01152393,0.012471817,0.011891328
S19S_0041_Sed_Field_ICR.D_p2.corems,0.009782321,0.010481431,0.010529457
S19S_0041_Sed_Field_ICR.M_p2.corems,0.006092158,0.006404984,0.006635935
S19S_0041_Sed_Field_ICR.U_p2.corems,0.010265558,0.010987388,0.010889551
S19S_0042_Sed_Field_ICR.D_p2.corems,0.013973966,0.014865472,0.014030344
S19S_0042_Sed_Field_ICR.M_p2.corems,0.011669928,0.012710914,0.011644143
S19S_0042_Sed_Field_ICR.U_p2.corems,0.014690223,0.015958671,0.014537154
S19S_0043_Sed_Field_ICR.D_p2.corems,0.009943924,0.011279521,0.009698545
S19S_0043_Sed_Field_ICR.M_p2.corems,0.014406982,0.016575304,0.014400614
S19S_0043_Sed_Field_ICR.U_p2.corems,0.018777012,0.02146376,0.017676118
S19S_0044_Sed_Field_ICR.D_p2.corems,0.009057744,0.010131298,0.009111838
S19S_0044_Sed_Field_ICR.M_p15.corems,0.022306744,0.024721939,0.021816465
S19S_0044_Sed_Field_ICR.U_p2.corems,0.013362665,0.015009451,0.013192372
S19S_0045_Sed_Field_ICR.D_p1.corems,0.009964991,0.010977109,0.010708543
S19S_0045_Sed.Field_ICR.M_p2.corems,0.000913459,0.001199528,0.001295554
S19S_0045_Sed.Field_ICR.U_p2.corems,0.003423849,0.003711305,0.003853195
S19S_0046_Sed_Field_ICR.D_p1.corems,0.005261022,0.004884,0.007029615
S19S_0046_Sed_Field_ICR.M_p1.corems,0.000841731,0.000779725,0.001188175
S19S_0046_Sed_Field_ICR.U_p1.corems,0.004648721,0.004373732,0.006073291
S19S_0047_Sed_Field_ICR.D_p15.corems,0.005899691,0.006579596,0.005789981
S19S_0047_Sed_Field_ICR.M_p15.corems,0.000109902,0.000114917,0.000132875
S19S_0047_Sed_Field_ICR.U_p15.corems,0.000717943,0.000791507,0.000760419
S19S_0049_Sed_Field_ICR.D_p2.corems,0.005668654,0.006118354,0.007613984
S19S_0049_Sed_Field_ICR.M_p2.corems,0.005212263,0.005648586,0.005629133
S19S_0049_Sed_Field_ICR.U_p2.corems,0.007708302,0.008174007,0.009477248
S19S_0050_Sed_Field_ICR.D_p15.corems,0.005951638,0.006262633,0.006015576
S19S_0050_Sed_Field_ICR.M_p15.corems,0.006292186,0.006499311,0.006479202
S19S_0050_Sed_Field_ICR.U_p15.corems,0.019100655,0.01981557,0.019028993
S19S_0051_Sed_Field_ICR.D_p15.corems,6.65E-05,7.05E-05,9.43E-05
S19S_0051_Sed_Field_ICR.M_p15.corems,0.005221244,0.005362652,0.005223723
S19S_0051_Sed_Field_ICR.U_p15.corems,0.003432175,0.003547921,0.003490159
S19S_0052_Sed_Field_ICR.D_p2.corems,0.005765232,0.005948603,0.006247567
S19S_0052_Sed_Field_ICR.M_p2.corems,0.006973251,0.007809209,0.007473173
S19S_0052_Sed_Field_ICR.U_p2.corems,0.010533575,0.011034801,0.011027674
S19S_0053_Sed_Field_ICR.D_p2.corems,0.012497306,0.013757451,0.012744128
S19S_0053_Sed_Field_ICR.M_p2.corems,0.011277159,0.012226055,0.01105137
S19S_0053_Sed_Field_ICR.U_p2.corems,0.015282029,0.016129135,0.015329994
S19S_0054_Sed_Field_ICR.D_p2.corems,0.012136908,0.013730422,0.012410826
S19S_0054_Sed_Field_ICR.M_p2.corems,0.011640685,0.012809673,0.011617299
S19S_0054_Sed_Field_ICR.U_p2.corems,0.011327444,0.012811933,0.01238645
S19S_0055_Sed_Field_ICR.D_p2.corems,0.008266293,0.008928425,0.008425775
S19S_0055_Sed_Field_ICR.M_p2.corems,0.006549946,0.007151933,0.006558588
S19S_0055_Sed_Field_ICR.U_p2.corems,0.004851579,0.005117201,0.005313919
S19S_0056_Sed_Field_ICR.D_p2.corems,0.013620144,0.01482028,0.013452785
S19S_0056_Sed_Field_ICR.M_p2.corems,0.015135641,0.016463206,0.015668638
S19S_0056_Sed_Field_ICR.U_p2.corems,0.02079972,0.022444082,0.021572272
S19S_0057_Sed_Field_ICR.D_p2.corems,0.012772653,0.013849439,0.012871218
S19S_0057_Sed_Field_ICR.M_p2.corems,0.009914581,0.01084125,0.010324654
S19S_0057_Sed_Field_ICR.U_p2.corems,0.00853567,0.009080139,0.009179982
S19S_0058_Sed_Field_ICR.D_p2.corems,0.011243707,0.012483207,0.012223575
S19S_0058_Sed_Field_ICR.U_p2.corems,0.01668601,0.018089867,0.017766854
S19S_0059_Sed_Field_ICR.D_p15.corems,0.001582834,0.001707389,0.001666476
S19S_0059_Sed_Field_ICR.M_p15.corems,0.006235621,0.007053594,0.006646202
S19S_0059_Sed_Field_ICR.U_p15.corems,0.000540788,0.000587396,0.000601875
S19S_0060_Sed_Field_ICR.D_p2.corems,0.005932143,0.006172685,0.006831836
S19S_0060_Sed_Field_ICR.M_p2.corems,0.007830278,0.008007839,0.009000749
S19S_0060_Sed_Field_ICR.U_p2.corems,0.008602402,0.009090555,0.010055588
S19S_0061_Sed_Field_ICR.D_p2.corems,0.012925381,0.014741209,0.013270909
S19S_0061_Sed_Field_ICR.M_p2.corems,0.013601492,0.015140984,0.013905682
S19S_0061_Sed_Field_ICR.U_p15.corems,0.000541962,0.000546556,0.000578776
S19S_0062_Sed_Field_ICR.D_p15.corems,0.019099305,0.019939823,0.01903831
S19S_0062_Sed_Field_ICR.M_p15.corems,0.013555151,0.014757452,0.014220049
S19S_0062_Sed_Field_ICR.U_p15.corems,0.025374482,0.027705779,0.025820963
S19S_0063_Sed_Field_ICR.D_p15.corems,0.001841538,0.001907858,0.002232926
S19S_0063_Sed_Field_ICR.M_p2.corems,0.010873736,0.011444291,0.011767401
S19S_0063_Sed_Field_ICR.U_p2.corems,0.007277298,0.007558224,0.008461594
S19S_0064_Sed_Field_ICR.D_p2.corems,0.010229417,0.01079051,0.010261627
S19S_0064_Sed_Field_ICR.M_p2.corems,0.011859449,0.012575764,0.012333427
S19S_0064_Sed_Field_ICR.U_p15.corems,0.002810497,0.002832832,0.00306242
S19S_0065_Sed_Field_ICR.D_p2.corems,0.016184008,0.017696478,0.016786389
S19S_0065_Sed_Field_ICR.M_p2.corems,0.011421466,0.012700428,0.012189242
S19S_0065_Sed_Field_ICR.U_p2.corems,0.01164387,0.012868138,0.012290255
S19S_0066_Sed_Field_ICR.D_p2.corems,0.014101158,0.015679551,0.014255789
S19S_0066_Sed_Field_ICR.M_p2.corems,0.011079157,0.012240946,0.011371195
S19S_0066_Sed_Field_ICR.U_p2.corems,0.013591166,0.01487837,0.013544817
S19S_0067_Sed_Field_ICR.D_p2.corems,0.00700863,0.007870903,0.006691219
S19S_0067_Sed_Field_ICR.M_p2.corems,0.011231923,0.012465798,0.011160708
S19S_0067_Sed_Field_ICR.U_p2.corems,0.005240336,0.005684329,0.005346212
S19S_0068_Sed_Field_ICR.M_p2.corems,0.017712352,0.019696011,0.019546743
S19S_0068_Sed_Field_ICR.U_p2.corems,0.007303274,0.007781112,0.007966206
S19S_0069_Sed_Field_ICR.D_p2.corems,0.012675623,0.0139666,0.013557746
S19S_0069_Sed_Field_ICR.M_p2.corems,0.014611727,0.016172182,0.015680351
S19S_0069_Sed_Field_ICR.U_p2.corems,0.014869957,0.016545577,0.016512954
S19S_0070_Sed_Field_ICR.D_p2.corems,0.013561297,0.014909188,0.014260974
S19S_0070_Sed_Field_ICR.M_p2.corems,0.011695152,0.012422421,0.012584041
S19S_0070_Sed_Field_ICR.U_p2.corems,0.016123608,0.017924959,0.017136539
S19S_0071_Sed_Field_ICR.D_p2.corems,0.009888645,0.010661018,0.010530823
S19S_0071_Sed_Field_ICR.M_p2.corems,0.008491989,0.009430413,0.009086151
S19S_0071_Sed_Field_ICR.U_p2.corems,0.006481877,0.007205143,0.007062501
S19S_0072_Sed_Field_ICR.D_p2.corems,0.01274298,0.01439049,0.013209521
S19S_0072_Sed_Field_ICR.M_p2.corems,0.010647547,0.011742489,0.011151661
S19S_0072_Sed_Field_ICR.U_p2.corems,0.015157106,0.016805015,0.014978361
S19S_0073_Sed_Field_ICR.D_p2.corems,0.013666245,0.015466967,0.013058934
S19S_0073_Sed_Field_ICR.M_p2.corems,0.013305132,0.014898871,0.012692663
S19S_0073_Sed_Field_ICR.U_p2.corems,0.011936043,0.013453476,0.011925288
S19S_0074_Sed_Field_ICR.D_p2.corems,0.004327511,0.004470424,0.005224789
S19S_0074_Sed_Field_ICR.M_p2.corems,0.007653659,0.007930787,0.008676342
S19S_0074_Sed_Field_ICR.U_p2.corems,0.008255804,0.008598982,0.009429523
S19S_0075_Sed_Field_ICR.D_p2.corems,0.005547134,0.005611525,0.006391032
S19S_0075_Sed_Field_ICR.M_p2.corems,0.007312764,0.007395225,0.008273305
S19S_0075_Sed_Field_ICR.U_p2.corems,0.006198601,0.006368336,0.006960093
S19S_0076_Sed_Field_ICR.D_p2.corems,0.005284618,0.005370489,0.006209982
S19S_0076_Sed_Field_ICR.M_p1.corems,0.005171645,0.00531442,0.005858598
S19S_0076_Sed_Field_ICR.U_p1.corems,0.011651819,0.011484271,0.012931697
S19S_0077_Sed_Field_ICR.D_p2.corems,0.005630669,0.00585917,0.006430743
S19S_0077_Sed_Field_ICR.M_p2.corems,0.01032689,0.011166142,0.011672476
S19S_0077_Sed_Field_ICR.U_p2.corems,0.008707187,0.009465561,0.010214553
S19S_0078_Sed_Field_ICR.D_p2.corems,0.011590707,0.012534569,0.012079689
S19S_0078_Sed_Field_ICR.M_p2.corems,0.006305127,0.00703292,0.006637627
S19S_0078_Sed_Field_ICR.U_p2.corems,0.012155062,0.013211255,0.012767423
S19S_0079_Sed_Field_ICR.D_p2.corems,0.004408195,0.004346653,0.005180323
S19S_0079_Sed_Field_ICR.M_p2.corems,0.005455436,0.005737069,0.0062159
S19S_0079_Sed_Field_ICR.U_p2.corems,0.003769712,0.003947621,0.004659831
S19S_0080_Sed_Field_ICR.D_p2.corems,0.015475515,0.016927418,0.015848187
S19S_0080_Sed_Field_ICR.M_p2.corems,0.009625796,0.010305825,0.01037121
S19S_0080_Sed_Field_ICR.U_p2.corems,0.007149437,0.007906097,0.007787921
S19S_0081_Sed_Field_ICR.M_p2.corems,0.011170873,0.01150159,0.012427944
S19S_0081_Sed_Field_ICR.U_p2.corems,0.005053637,0.00519425,0.005620128
S19S_0082_Sed_Field_ICR.D_p2.corems,0.013335334,0.014823804,0.013038852
S19S_0082_Sed_Field_ICR.M_p2.corems,0.015494927,0.016861797,0.01564707
S19S_0082_Sed_Field_ICR.U_p2.corems,0.007882781,0.008821039,0.008114155
S19S_0083_Sed_Field_ICR.D_p2.corems,0.009666007,0.010122084,0.009850656
S19S_0083_Sed_Field_ICR.M_p2.corems,0.01028885,0.01091995,0.010553443
S19S_0083_Sed_Field_ICR.U_p2.corems,0.00816003,0.008538202,0.00870633
S19S_0084_Sed_Field_ICR.D_p2.corems,0.01388618,0.014318769,0.013957776
S19S_0084_Sed_Field_ICR.M_p2.corems,0.008800455,0.009000992,0.009060654
S19S_0084_Sed_Field_ICR.U_p2.corems,0.015163243,0.015942051,0.01535384
S19S_0085_Sed_Field_ICR.D_p15.corems,0.003273639,0.003394879,0.004012685
S19S_0085_Sed_Field_ICR.M_p15.corems,0.005862904,0.00583572,0.007279207
S19S_0085_Sed_Field_ICR.U_p15.corems,0.001049575,0.001145826,0.001235903
S19S_0086_Sed_Field_ICR.D_p2.corems,0.008384824,0.008852603,0.009434183
S19S_0086_Sed_Field_ICR.M_p2.corems,0.009712217,0.010656384,0.011677111
S19S_0086_Sed_Field_ICR.U_p2.corems,0.010968256,0.012450326,0.011445523
S19S_0087_Sed_Field_ICR.D_p15.corems,0.000258221,0.000261474,0.000397971
S19S_0087_Sed_Field_ICR.M_p15.corems,0.000179888,0.000192123,0.000227189
S19S_0087_Sed_Field_ICR.U_p15.corems,0.001611092,0.001766332,0.001796822
S19S_0089_Sed_Field_ICR.D_p2.corems,0.005857998,0.00633075,0.006457389
S19S_0089_Sed_Field_ICR.M_p2.corems,0.006630369,0.007127322,0.007461596
S19S_0089_Sed_Field_ICR.U_p2.corems,0.00760875,0.008378042,0.008453649
S19S_0090_Sed_Field_ICR.D_p2.corems,0.011548839,0.012823183,0.011141972
S19S_0090_Sed_Field_ICR.M_p2.corems,0.013399776,0.014426428,0.013350761
S19S_0090_Sed_Field_ICR.U_p2.corems,0.016077344,0.017833122,0.015537457
S19S_0091_Sed_Field_ICR.D_p2.corems,0.008452898,0.008479978,0.009906712
S19S_0091_Sed_Field_ICR.M_p2.corems,0.00656617,0.006436272,0.008145468
S19S_0091_Sed_Field_ICR.U_p2.corems,0.006722636,0.006467117,0.00840379
S19S_0092_Sed_Field_ICR.D_p2.corems,0.009748197,0.011112545,0.009986762
S19S_0092_Sed_Field_ICR.M_p1.corems,0.002858013,0.003026354,0.003242172
